Area,Item,Year,Avg_rainfall,Pesticides(tonnes),Avg_Temp,Crop_Yield(hectares)
Madagascar,Potatoes,2002,1513,240.84,20.14,0.0005962100000000001
Madagascar,Rice,2002,1513,240.84,20.14,0.00021414
Madagascar,Paddy,2002,1513,240.84,20.14,0.00021414
Madagascar,Sorghum,2002,1513,240.84,20.14,6.608e-05
Madagascar,Soybeans,2002,1513,240.84,20.14,6.04e-05
Madagascar,Sweet Potatoes,2002,1513,240.84,20.14,0.0005217800000000001
Madagascar,Wheat,2002,1513,240.84,20.14,0.00023462000000000003
Madagascar,Cassava,2004,1513,68.01,19.87,0.0005517800000000001
Madagascar,Maize,2004,1513,68.01,19.87,0.00017779000000000002
Madagascar,Potatoes,2004,1513,68.01,19.87,0.00056139
Madagascar,Rice,2004,1513,68.01,19.87,0.00024475
Madagascar,Paddy,2004,1513,68.01,19.87,0.00024475
Madagascar,Sorghum,2004,1513,68.01,19.87,6.469e-05
Madagascar,Soybeans,2004,1513,68.01,19.87,5.99e-05
Madagascar,Sweet Potatoes,2004,1513,68.01,19.87,0.0005128200000000001
Madagascar,Wheat,2004,1513,68.01,19.87,0.00023454000000000001
Madagascar,Cassava,2005,1513,114.51,20.05,0.0007623900000000002
Madagascar,Maize,2005,1513,114.51,20.05,0.00015464
Madagascar,Potatoes,2005,1513,114.51,20.05,0.0005856100000000001
Madagascar,Rice,2005,1513,114.51,20.05,0.0002714
Madagascar,Paddy,2005,1513,114.51,20.05,0.0002714
Madagascar,Sorghum,2005,1513,114.51,20.05,6.367e-05
Madagascar,Soybeans,2005,1513,114.51,20.05,5.9680000000000005e-05
Madagascar,Sweet Potatoes,2005,1513,114.51,20.05,0.0007089700000000001
Madagascar,Wheat,2005,1513,114.51,20.05,0.00023440000000000003
Madagascar,Cassava,2006,1513,109.39,20.09,0.00076035
Madagascar,Maize,2006,1513,109.39,20.09,0.00015891000000000004
Madagascar,Potatoes,2006,1513,109.39,20.09,0.0005856500000000001
Madagascar,Rice,2006,1513,109.39,20.09,0.00027667
Madagascar,Paddy,2006,1513,109.39,20.09,0.00027667
Madagascar,Sorghum,2006,1513,109.39,20.09,6.266000000000001e-05
Madagascar,Soybeans,2006,1513,109.39,20.09,5.946e-05
Madagascar,Sweet Potatoes,2006,1513,109.39,20.09,0.00072428
Madagascar,Wheat,2006,1513,109.39,20.09,0.00023256
Madagascar,Cassava,2007,1513,93.88,20.02,0.0007581100000000001
Madagascar,Maize,2007,1513,93.88,20.02,0.00016191
Madagascar,Potatoes,2007,1513,93.88,20.02,0.0005988100000000001
Madagascar,Rice,2007,1513,93.88,20.02,0.00028268
Madagascar,Paddy,2007,1513,93.88,20.02,0.00028268
Madagascar,Sorghum,2007,1513,93.88,20.02,6.164000000000001e-05
Madagascar,Soybeans,2007,1513,93.88,20.02,5.924000000000001e-05
Madagascar,Sweet Potatoes,2007,1513,93.88,20.02,0.0007281400000000001
Madagascar,Wheat,2007,1513,93.88,20.02,0.00024444
Madagascar,Cassava,2008,1513,112.11,19.79,0.0007671300000000001
Madagascar,Maize,2008,1513,112.11,19.79,0.00016569000000000002
Madagascar,Potatoes,2008,1513,112.11,19.79,0.0005991200000000001
Madagascar,Rice,2008,1513,112.11,19.79,0.00030495
Madagascar,Paddy,2008,1513,112.11,19.79,0.00030495
Madagascar,Sorghum,2008,1513,112.11,19.79,6.063000000000001e-05
Madagascar,Soybeans,2008,1513,112.11,19.79,5.902000000000001e-05
Madagascar,Sweet Potatoes,2008,1513,112.11,19.79,0.0007126200000000001
Madagascar,Wheat,2008,1513,112.11,19.79,0.00023810000000000004
Madagascar,Cassava,2009,1513,143.9,20.13,0.0007505800000000001
Madagascar,Maize,2009,1513,143.9,20.13,0.00016225000000000001
Madagascar,Potatoes,2009,1513,143.9,20.13,0.00059915
Madagascar,Rice,2009,1513,143.9,20.13,0.00035056000000000003
Madagascar,Paddy,2009,1513,143.9,20.13,0.00035056000000000003
Madagascar,Sorghum,2009,1513,143.9,20.13,5.961000000000001e-05
Madagascar,Soybeans,2009,1513,143.9,20.13,5.880000000000001e-05
Madagascar,Sweet Potatoes,2009,1513,143.9,20.13,0.00071721
Madagascar,Wheat,2009,1513,143.9,20.13,0.00023859
Madagascar,Cassava,2010,1513,241.89,20.31,0.0007414400000000001
Madagascar,Maize,2010,1513,241.89,20.31,0.00015577
Madagascar,Potatoes,2010,1513,241.89,20.31,0.0005894
Madagascar,Rice,2010,1513,241.89,20.31,0.00036249000000000003
Madagascar,Paddy,2010,1513,241.89,20.31,0.00036249000000000003
Madagascar,Sorghum,2010,1513,241.89,20.31,5.972000000000001e-05
Madagascar,Soybeans,2010,1513,241.89,20.31,5.96e-05
Madagascar,Sweet Potatoes,2010,1513,241.89,20.31,0.0007220500000000001
Madagascar,Wheat,2010,1513,241.89,20.31,0.00023982000000000002
Madagascar,Cassava,2011,1513,310.36,20.33,0.0007394500000000001
Madagascar,Maize,2011,1513,310.36,20.33,0.00015490000000000002
Madagascar,Potatoes,2011,1513,310.36,20.33,0.0005896300000000001
Madagascar,Rice,2011,1513,310.36,20.33,0.00037806000000000005
Madagascar,Paddy,2011,1513,310.36,20.33,0.00037806000000000005
Madagascar,Sorghum,2011,1513,310.36,20.33,5.886e-05
Madagascar,Soybeans,2011,1513,310.36,20.33,5.962000000000001e-05
Madagascar,Sweet Potatoes,2011,1513,310.36,20.33,0.0007401100000000001
Madagascar,Wheat,2011,1513,310.36,20.33,0.00023968000000000004
Madagascar,Cassava,2012,1513,377.71,19.78,0.0007621400000000001
Madagascar,Maize,2012,1513,377.71,19.78,0.0001629
Madagascar,Potatoes,2012,1513,377.71,19.78,0.0005926700000000001
Madagascar,Rice,2012,1513,377.71,19.78,0.00037661000000000004
Madagascar,Paddy,2012,1513,377.71,19.78,0.00037661000000000004
Madagascar,Sorghum,2012,1513,377.71,19.78,5.870000000000001e-05
Madagascar,Soybeans,2012,1513,377.71,19.78,6e-05
Madagascar,Sweet Potatoes,2012,1513,377.71,19.78,0.0007576000000000001
Madagascar,Wheat,2012,1513,377.71,19.78,0.00024045000000000002
Madagascar,Cassava,2013,1513,507.94,19.34,0.0007770700000000001
Madagascar,Maize,2013,1513,507.94,19.34,0.00016288
Madagascar,Potatoes,2013,1513,507.94,19.34,0.00059375
Madagascar,Rice,2013,1513,507.94,19.34,0.00039449000000000005
Madagascar,Paddy,2013,1513,507.94,19.34,0.00039449000000000005
Madagascar,Sorghum,2013,1513,507.94,19.34,5.652000000000001e-05
Madagascar,Soybeans,2013,1513,507.94,19.34,5.8670000000000006e-05
Madagascar,Sweet Potatoes,2013,1513,507.94,19.34,0.00077058
Madagascar,Wheat,2013,1513,507.94,19.34,0.00024122
Malawi,Cassava,1990,1181,173.19,20.86,0.00023536000000000002
Malawi,Maize,1990,1181,173.19,20.86,9.993000000000001e-05
Malawi,Plantains And Others,1990,1181,173.19,20.86,0.00040179
Malawi,Potatoes,1990,1181,173.19,20.86,0.00102044
Malawi,Rice,1990,1181,173.19,20.86,0.00014903000000000003
Malawi,Paddy,1990,1181,173.19,20.86,0.00014903000000000003
Malawi,Sorghum,1990,1181,173.19,20.86,5.0150000000000006e-05
Malawi,Wheat,1990,1181,173.19,20.86,7.735000000000001e-05
Malawi,Cassava,1991,1181,173.19,20.4,0.00023432
Malawi,Maize,1991,1181,173.19,20.4,0.00011419000000000002
Malawi,Plantains And Others,1991,1181,173.19,20.4,0.0004
Malawi,Potatoes,1991,1181,173.19,20.4,0.0006673
Malawi,Rice,1991,1181,173.19,20.4,0.00019237000000000003
Malawi,Paddy,1991,1181,173.19,20.4,0.00019237000000000003
Malawi,Sorghum,1991,1181,173.19,20.4,5.979e-05
Malawi,Wheat,1991,1181,173.19,20.4,5.870000000000001e-05
Malawi,Cassava,1992,1181,173.19,20.89,0.00020140000000000004
Malawi,Maize,1992,1181,173.19,20.89,4.8020000000000004e-05
Malawi,Plantains And Others,1992,1181,173.19,20.89,0.00039362000000000007
Malawi,Potatoes,1992,1181,173.19,20.89,0.0013597000000000001
Malawi,Rice,1992,1181,173.19,20.89,0.00013046
Malawi,Paddy,1992,1181,173.19,20.89,0.00013046
Malawi,Sorghum,1992,1181,173.19,20.89,1.4300000000000002e-05
Malawi,Wheat,1992,1181,173.19,20.89,4.239e-05
Malawi,Cassava,1993,1181,173.19,20.43,0.00028781000000000005
Malawi,Maize,1993,1181,173.19,20.43,0.00015327000000000003
Malawi,Plantains And Others,1993,1181,173.19,20.43,0.00038789000000000006
Malawi,Potatoes,1993,1181,173.19,20.43,0.00090947
Malawi,Rice,1993,1181,173.19,20.43,0.00016834
Malawi,Paddy,1993,1181,173.19,20.43,0.00016834
Malawi,Sorghum,1993,1181,173.19,20.43,4.9210000000000005e-05
Malawi,Wheat,1993,1181,173.19,20.43,6.306000000000001e-05
Malawi,Cassava,1994,1181,173.19,20.59,0.0003466
Malawi,Maize,1994,1181,173.19,20.59,9.209000000000001e-05
Malawi,Plantains And Others,1994,1181,173.19,20.59,0.00038004000000000005
Malawi,Potatoes,1994,1181,173.19,20.59,0.0008537600000000002
Malawi,Rice,1994,1181,173.19,20.59,0.00015195
Malawi,Paddy,1994,1181,173.19,20.59,0.00015195
Malawi,Sorghum,1994,1181,173.19,20.59,3.0590000000000004e-05
Malawi,Wheat,1994,1181,173.19,20.59,2.2440000000000002e-05
Malawi,Cassava,1995,1181,173.19,20.86,0.00034669000000000003
Malawi,Maize,1995,1181,173.19,20.86,0.00013517000000000002
Malawi,Plantains And Others,1995,1181,173.19,20.86,0.00038004000000000005
Malawi,Potatoes,1995,1181,173.19,20.86,0.0005800200000000001
Malawi,Rice,1995,1181,173.19,20.86,0.00015635
Malawi,Paddy,1995,1181,173.19,20.86,0.00015635
Malawi,Sorghum,1995,1181,173.19,20.86,7.261000000000001e-05
Malawi,Wheat,1995,1181,173.19,20.86,6.865e-05
Malawi,Cassava,1996,1181,173.19,20.47,0.00045875000000000006
Malawi,Maize,1996,1181,173.19,20.47,0.00014433000000000002
Malawi,Plantains And Others,1996,1181,173.19,20.47,0.00038480000000000003
Malawi,Potatoes,1996,1181,173.19,20.47,0.0009029300000000001
Malawi,Rice,1996,1181,173.19,20.47,0.00017619
Malawi,Paddy,1996,1181,173.19,20.47,0.00017619
Malawi,Sorghum,1996,1181,173.19,20.47,7.196000000000001e-05
Malawi,Wheat,1996,1181,173.19,20.47,8.619e-05
Malawi,Cassava,1997,1181,173.19,20.62,0.00057249
Malawi,Maize,1997,1181,173.19,20.62,0.00010959000000000001
Malawi,Plantains And Others,1997,1181,173.19,20.62,0.00038907000000000004
Malawi,Potatoes,1997,1181,173.19,20.62,0.0009576500000000002
Malawi,Rice,1997,1181,173.19,20.62,0.00016273
Malawi,Paddy,1997,1181,173.19,20.62,0.00016273
Malawi,Sorghum,1997,1181,173.19,20.62,4.712e-05
Malawi,Wheat,1997,1181,173.19,20.62,5.8960000000000005e-05
Malawi,Cassava,1998,1181,131.59,20.92,0.0005493900000000001
Malawi,Maize,1998,1181,131.59,20.92,0.00013711
Malawi,Plantains And Others,1998,1181,131.59,20.92,0.00042756
Malawi,Potatoes,1998,1181,131.59,20.92,0.0010477400000000001
Malawi,Rice,1998,1181,131.59,20.92,0.00016409
Malawi,Paddy,1998,1181,131.59,20.92,0.00016409
Malawi,Sorghum,1998,1181,131.59,20.92,6.105e-05
Malawi,Wheat,1998,1181,131.59,20.92,7.418000000000001e-05
Malawi,Cassava,1999,1181,123.64,20.26,0.0005456300000000001
Malawi,Maize,1999,1181,123.64,20.26,0.00018109000000000002
Malawi,Plantains And Others,1999,1181,123.64,20.26,0.00048810000000000005
Malawi,Potatoes,1999,1181,123.64,20.26,0.0011220700000000002
Malawi,Rice,1999,1181,123.64,20.26,0.00020279000000000003
Malawi,Paddy,1999,1181,123.64,20.26,0.00020279000000000003
Malawi,Sorghum,1999,1181,123.64,20.26,6.980000000000002e-05
Malawi,Wheat,1999,1181,123.64,20.26,7.877e-05
Malawi,Cassava,2000,1181,220.22,20.22,0.0015460500000000002
Malawi,Maize,2000,1181,220.22,20.22,0.00017428000000000002
Malawi,Plantains And Others,2000,1181,220.22,20.22,0.0005789500000000001
Malawi,Potatoes,2000,1181,220.22,20.22,0.0011456100000000002
Malawi,Rice,2000,1181,220.22,20.22,0.00016451
Malawi,Paddy,2000,1181,220.22,20.22,0.00016451
Malawi,Sorghum,2000,1181,220.22,20.22,6.687000000000002e-05
Malawi,Wheat,2000,1181,220.22,20.22,7.968000000000001e-05
Malawi,Cassava,2001,1181,177.24,20.59,0.0016941600000000001
Malawi,Maize,2001,1181,177.24,20.59,0.00011845000000000002
Malawi,Plantains And Others,2001,1181,177.24,20.59,0.0006571400000000001
Malawi,Potatoes,2001,1181,177.24,20.59,0.0013537000000000002
Malawi,Rice,2001,1181,177.24,20.59,0.00018576
Malawi,Paddy,2001,1181,177.24,20.59,0.00018576
Malawi,Sorghum,2001,1181,177.24,20.59,6.804e-05
Malawi,Wheat,2001,1181,177.24,20.59,8.989000000000001e-05
Malawi,Cassava,2002,1181,134.25,20.76,0.0014963500000000002
Malawi,Maize,2002,1181,134.25,20.76,0.00010460000000000001
Malawi,Plantains And Others,2002,1181,134.25,20.76,0.00075
Malawi,Potatoes,2002,1181,134.25,20.76,0.0012677300000000001
Malawi,Rice,2002,1181,134.25,20.76,0.00016425
Malawi,Paddy,2002,1181,134.25,20.76,0.00016425
Malawi,Sorghum,2002,1181,134.25,20.76,7.197e-05
Malawi,Wheat,2002,1181,134.25,20.76,5.588000000000001e-05
Malawi,Cassava,2004,1181,48.28,20.44,0.0016164400000000002
Malawi,Maize,2004,1181,48.28,20.44,0.00010460000000000001
Malawi,Plantains And Others,2004,1181,48.28,20.44,0.001
Malawi,Potatoes,2004,1181,48.28,20.44,0.00120873
Malawi,Rice,2004,1181,48.28,20.44,0.00011681000000000001
Malawi,Paddy,2004,1181,48.28,20.44,0.00011681000000000001
Malawi,Sorghum,2004,1181,48.28,20.44,6.446e-05
Malawi,Soybeans,2004,1181,48.28,20.44,6.447000000000001e-05
Malawi,Wheat,2004,1181,48.28,20.44,7.537e-05
Malawi,Cassava,2005,1181,295.51,21.37,0.0014299500000000001
Malawi,Maize,2005,1181,295.51,21.37,8.093e-05
Malawi,Plantains And Others,2005,1181,295.51,21.37,0.00096875
Malawi,Potatoes,2005,1181,295.51,21.37,0.0009037100000000001
Malawi,Rice,2005,1181,295.51,21.37,8.424e-05
Malawi,Paddy,2005,1181,295.51,21.37,8.424e-05
Malawi,Sorghum,2005,1181,295.51,21.37,2.6560000000000003e-05
Malawi,Soybeans,2005,1181,295.51,21.37,5.797e-05
Malawi,Wheat,2005,1181,295.51,21.37,8.707e-05
Malawi,Cassava,2006,1181,202.35,20.63,0.0017311600000000003
Malawi,Maize,2006,1181,202.35,20.63,0.00014814
Malawi,Plantains And Others,2006,1181,202.35,20.63,0.0009411800000000001
Malawi,Potatoes,2006,1181,202.35,20.63,0.00133445
Malawi,Rice,2006,1181,202.35,20.63,0.00017576
Malawi,Paddy,2006,1181,202.35,20.63,0.00017576
Malawi,Sorghum,2006,1181,202.35,20.63,7.688000000000001e-05
Malawi,Soybeans,2006,1181,202.35,20.63,7.639e-05
Malawi,Wheat,2006,1181,202.35,20.63,0.00012071000000000001
Malawi,Cassava,2007,1181,524.46,20.67,0.0018772200000000002
Malawi,Maize,2007,1181,524.46,20.67,0.00026547
Malawi,Plantains And Others,2007,1181,524.46,20.67,0.0009428600000000001
Malawi,Potatoes,2007,1181,524.46,20.67,0.0015192200000000002
Malawi,Rice,2007,1181,524.46,20.67,0.00019481
Malawi,Paddy,2007,1181,524.46,20.67,0.00019481
Malawi,Sorghum,2007,1181,524.46,20.67,8.593000000000001e-05
Malawi,Soybeans,2007,1181,524.46,20.67,8.972e-05
Malawi,Wheat,2007,1181,524.46,20.67,0.00022968000000000004
Malawi,Cassava,2008,1181,624.52,20.42,0.0019076000000000002
Malawi,Maize,2008,1181,624.52,20.42,0.00016498000000000004
Malawi,Plantains And Others,2008,1181,624.52,20.42,0.00095374
Malawi,Potatoes,2008,1181,624.52,20.42,0.0014600900000000003
Malawi,Rice,2008,1181,624.52,20.42,0.000182
Malawi,Paddy,2008,1181,624.52,20.42,0.000182
Malawi,Sorghum,2008,1181,624.52,20.42,8.314000000000001e-05
Malawi,Soybeans,2008,1181,624.52,20.42,8.722000000000001e-05
Malawi,Wheat,2008,1181,624.52,20.42,0.00016133000000000003
Malawi,Cassava,2009,1181,736.25,20.68,0.00202912
Malawi,Maize,2009,1181,736.25,20.68,0.00022265000000000002
Malawi,Plantains And Others,2009,1181,736.25,20.68,0.00096524
Malawi,Potatoes,2009,1181,736.25,20.68,0.00161923
Malawi,Rice,2009,1181,736.25,20.68,0.00021259000000000002
Malawi,Paddy,2009,1181,736.25,20.68,0.00021259000000000002
Malawi,Sorghum,2009,1181,736.25,20.68,7.968000000000001e-05
Malawi,Soybeans,2009,1181,736.25,20.68,9.804e-05
Malawi,Wheat,2009,1181,736.25,20.68,0.00015006
Malawi,Cassava,2010,1181,584.12,21.34,0.0020431100000000003
Malawi,Maize,2010,1181,584.12,21.34,0.00020158
Malawi,Plantains And Others,2010,1181,584.12,21.34,0.0009758100000000001
Malawi,Potatoes,2010,1181,584.12,21.34,0.0016060000000000002
Malawi,Rice,2010,1181,584.12,21.34,0.00018631
Malawi,Paddy,2010,1181,584.12,21.34,0.00018631
Malawi,Sorghum,2010,1181,584.12,21.34,6.094000000000001e-05
Malawi,Soybeans,2010,1181,584.12,21.34,9.757e-05
Malawi,Wheat,2010,1181,584.12,21.34,0.00015123
Malawi,Cassava,2011,1181,553.57,20.92,0.00215408
Malawi,Maize,2011,1181,553.57,20.92,0.00022079
Malawi,Plantains And Others,2011,1181,553.57,20.92,0.0009869400000000002
Malawi,Potatoes,2011,1181,553.57,20.92,0.0015993000000000001
Malawi,Rice,2011,1181,553.57,20.92,0.00019125000000000001
Malawi,Paddy,2011,1181,553.57,20.92,0.00019125000000000001
Malawi,Sorghum,2011,1181,553.57,20.92,8.184e-05
Malawi,Soybeans,2011,1181,553.57,20.92,9.977e-05
Malawi,Wheat,2011,1181,553.57,20.92,0.00015214000000000002
Malawi,Cassava,2012,1181,775.83,20.42,0.0022388300000000002
Malawi,Maize,2012,1181,775.83,20.42,0.00021932
Malawi,Plantains And Others,2012,1181,775.83,20.42,0.001
Malawi,Potatoes,2012,1181,775.83,20.42,0.00172009
Malawi,Rice,2012,1181,775.83,20.42,0.00018453000000000002
Malawi,Paddy,2012,1181,775.83,20.42,0.00018453000000000002
Malawi,Sorghum,2012,1181,775.83,20.42,8.335e-05
Malawi,Soybeans,2012,1181,775.83,20.42,0.00010433000000000001
Malawi,Wheat,2012,1181,775.83,20.42,0.00015104
Malawi,Cassava,2013,1181,1500.27,19.68,0.00228041
Malawi,Maize,2013,1181,1500.27,19.68,0.00021708000000000003
Malawi,Plantains And Others,2013,1181,1500.27,19.68,0.0010096600000000001
Malawi,Potatoes,2013,1181,1500.27,19.68,0.00175414
Malawi,Rice,2013,1181,1500.27,19.68,0.00019174
Malawi,Paddy,2013,1181,1500.27,19.68,0.00019174
Malawi,Sorghum,2013,1181,1500.27,19.68,9.647e-05
Malawi,Soybeans,2013,1181,1500.27,19.68,9.791000000000002e-05
Malawi,Wheat,2013,1181,1500.27,19.68,0.00014058
Malaysia,Cassava,1990,2875,39406.48,27.21,0.0009729700000000002
Malaysia,Maize,1990,2875,39406.48,27.21,0.000175
Malaysia,Rice,1990,2875,39406.48,27.21,0.00027694000000000004
Malaysia,Paddy,1990,2875,39406.48,27.21,0.00027694000000000004
Malaysia,Soybeans,1990,2875,39406.48,27.21,3.333000000000001e-05
Malaysia,Sweet Potatoes,1990,2875,39406.48,27.21,0.0011
Malaysia,Cassava,1991,2875,39406.48,27.04,0.00103125
Malaysia,Maize,1991,2875,39406.48,27.04,0.000175
Malaysia,Rice,1991,2875,39406.48,27.04,0.00028178000000000003
Malaysia,Paddy,1991,2875,39406.48,27.04,0.00028178000000000003
Malaysia,Sweet Potatoes,1991,2875,39406.48,27.04,0.0011
Malaysia,Cassava,1992,2875,39406.48,27.05,0.0010333300000000003
Malaysia,Maize,1992,2875,39406.48,27.05,0.00017143000000000003
Malaysia,Rice,1992,2875,39406.48,27.05,0.00029918
Malaysia,Paddy,1992,2875,39406.48,27.05,0.00029918
Malaysia,Sweet Potatoes,1992,2875,39406.48,27.05,0.0011
Malaysia,Cassava,1993,2875,39406.48,26.99,0.00111111
Malaysia,Maize,1993,2875,39406.48,26.99,0.00019
Malaysia,Rice,1993,2875,39406.48,26.99,0.00030348
Malaysia,Paddy,1993,2875,39406.48,26.99,0.00030348
Malaysia,Sweet Potatoes,1993,2875,39406.48,26.99,0.0011
Malaysia,Cassava,1994,2875,39406.48,27.0,0.0011200000000000001
Malaysia,Maize,1994,2875,39406.48,27.0,0.0002
Malaysia,Rice,1994,2875,39406.48,27.0,0.00030614000000000005
Malaysia,Paddy,1994,2875,39406.48,27.0,0.00030614000000000005
Malaysia,Sweet Potatoes,1994,2875,39406.48,27.0,0.0011
Malaysia,Cassava,1995,2875,39406.48,27.05,0.00115
Malaysia,Maize,1995,2875,39406.48,27.05,0.00018696
Malaysia,Rice,1995,2875,39406.48,27.05,0.00031619000000000005
Malaysia,Paddy,1995,2875,39406.48,27.05,0.00031619000000000005
Malaysia,Sweet Potatoes,1995,2875,39406.48,27.05,0.0011
Malaysia,Cassava,1996,2875,39406.48,27.04,0.00114286
Malaysia,Maize,1996,2875,39406.48,27.04,0.00018
Malaysia,Rice,1996,2875,39406.48,27.04,0.00032510000000000004
Malaysia,Paddy,1996,2875,39406.48,27.04,0.00032510000000000004
Malaysia,Sweet Potatoes,1996,2875,39406.48,27.04,0.00109375
Malaysia,Cassava,1997,2875,39406.48,27.29,0.0012333300000000001
Malaysia,Maize,1997,2875,39406.48,27.29,0.00018462
Malaysia,Rice,1997,2875,39406.48,27.29,0.00030676000000000005
Malaysia,Paddy,1997,2875,39406.48,27.29,0.00030676000000000005
Malaysia,Sweet Potatoes,1997,2875,39406.48,27.29,0.00111111
Malaysia,Cassava,1998,2875,39406.48,27.89,0.00141667
Malaysia,Maize,1998,2875,39406.48,27.89,0.00018519
Malaysia,Rice,1998,2875,39406.48,27.89,0.00028829
Malaysia,Paddy,1998,2875,39406.48,27.89,0.00028829
Malaysia,Sweet Potatoes,1998,2875,39406.48,27.89,0.0011200000000000001
Malaysia,Cassava,1999,2875,39406.48,26.95,0.0015
Malaysia,Maize,1999,2875,39406.48,26.95,0.00021111
Malaysia,Rice,1999,2875,39406.48,26.95,0.00029415
Malaysia,Paddy,1999,2875,39406.48,26.95,0.00029415
Malaysia,Sweet Potatoes,1999,2875,39406.48,26.95,0.00108696
Malaysia,Cassava,2000,2875,39406.48,27.14,0.0014117600000000002
Malaysia,Maize,2000,2875,39406.48,27.14,0.00024074
Malaysia,Rice,2000,2875,39406.48,27.14,0.0003064
Malaysia,Paddy,2000,2875,39406.48,27.14,0.0003064
Malaysia,Sweet Potatoes,2000,2875,39406.48,27.14,0.00111111
Malaysia,Cassava,2001,2875,39406.48,27.24,0.0015714300000000002
Malaysia,Maize,2001,2875,39406.48,27.24,0.00030455
Malaysia,Rice,2001,2875,39406.48,27.24,0.00031101
Malaysia,Paddy,2001,2875,39406.48,27.24,0.00031101
Malaysia,Sweet Potatoes,2001,2875,39406.48,27.24,0.001139
Malaysia,Cassava,2002,2875,39406.48,27.57,0.0017241400000000003
Malaysia,Maize,2002,2875,39406.48,27.57,0.00030435000000000005
Malaysia,Rice,2002,2875,39406.48,27.57,0.00032385000000000004
Malaysia,Paddy,2002,2875,39406.48,27.57,0.00032385000000000004
Malaysia,Sweet Potatoes,2002,2875,39406.48,27.57,0.0010880000000000002
Malaysia,Cassava,2004,2875,39406.48,27.35,0.002025
Malaysia,Maize,2004,2875,39406.48,27.35,0.00030000000000000003
Malaysia,Rice,2004,2875,39406.48,27.35,0.0003326
Malaysia,Paddy,2004,2875,39406.48,27.35,0.0003326
Malaysia,Sweet Potatoes,2004,2875,39406.48,27.35,0.00120523
Malaysia,Cassava,2005,2875,39406.48,27.59,0.0022285700000000005
Malaysia,Maize,2005,2875,39406.48,27.59,0.00030000000000000003
Malaysia,Rice,2005,2875,39406.48,27.59,0.00034221000000000007
Malaysia,Paddy,2005,2875,39406.48,27.59,0.00034221000000000007
Malaysia,Sweet Potatoes,2005,2875,39406.48,27.59,0.0012640600000000002
Malaysia,Cassava,2006,2875,39406.48,27.29,0.00233333
Malaysia,Maize,2006,2875,39406.48,27.29,0.00032
Malaysia,Rice,2006,2875,39406.48,27.29,0.00033907
Malaysia,Paddy,2006,2875,39406.48,27.29,0.00033907
Malaysia,Sweet Potatoes,2006,2875,39406.48,27.29,0.00142868
Malaysia,Cassava,2007,2875,46868.35,27.23,0.0016156500000000002
Malaysia,Maize,2007,2875,46868.35,27.23,0.00048554000000000007
Malaysia,Rice,2007,2875,46868.35,27.23,0.00035277
Malaysia,Paddy,2007,2875,46868.35,27.23,0.00035277
Malaysia,Sweet Potatoes,2007,2875,46868.35,27.23,0.0016275100000000002
Malaysia,Cassava,2008,2875,54821.91,27.12,0.0015202500000000001
Malaysia,Maize,2008,2875,54821.91,27.12,0.00052192
Malaysia,Rice,2008,2875,54821.91,27.12,0.00035836
Malaysia,Paddy,2008,2875,54821.91,27.12,0.00035836
Malaysia,Sweet Potatoes,2008,2875,54821.91,27.12,0.00139251
Malaysia,Cassava,2009,2875,52464.19,27.47,0.0022279
Malaysia,Maize,2009,2875,52464.19,27.47,0.00050719
Malaysia,Rice,2009,2875,52464.19,27.47,0.00037205000000000007
Malaysia,Paddy,2009,2875,52464.19,27.47,0.00037205000000000007
Malaysia,Sweet Potatoes,2009,2875,52464.19,27.47,0.0010309400000000002
Malaysia,Cassava,2010,2875,60194.83,27.69,0.0013429800000000001
Malaysia,Maize,2010,2875,60194.83,27.69,0.00055351
Malaysia,Rice,2010,2875,60194.83,27.69,0.00036361000000000005
Malaysia,Paddy,2010,2875,60194.83,27.69,0.00036361000000000005
Malaysia,Sweet Potatoes,2010,2875,60194.83,27.69,0.0010653400000000001
Malaysia,Cassava,2011,2875,41562.16,27.27,0.0012791200000000001
Malaysia,Maize,2011,2875,41562.16,27.27,0.0006132
Malaysia,Rice,2011,2875,41562.16,27.27,0.00037468000000000007
Malaysia,Paddy,2011,2875,41562.16,27.27,0.00037468000000000007
Malaysia,Sweet Potatoes,2011,2875,41562.16,27.27,0.0011925500000000001
Malaysia,Cassava,2012,2875,49810.48,27.36,0.0027558900000000004
Malaysia,Maize,2012,2875,49810.48,27.36,0.0008968100000000001
Malaysia,Rice,2012,2875,49810.48,27.36,0.00037972000000000006
Malaysia,Paddy,2012,2875,49810.48,27.36,0.00037972000000000006
Malaysia,Sweet Potatoes,2012,2875,49810.48,27.36,0.0021517500000000005
Malaysia,Cassava,2013,2875,61445.6,27.8,0.0015532100000000002
Malaysia,Maize,2013,2875,61445.6,27.8,0.0008899100000000002
Malaysia,Rice,2013,2875,61445.6,27.8,0.00038763000000000003
Malaysia,Paddy,2013,2875,61445.6,27.8,0.00038763000000000003
Malaysia,Sweet Potatoes,2013,2875,61445.6,27.8,0.0016682400000000003
Mali,Cassava,1990,282,95.7,27.61,0.0007250000000000001
Mali,Maize,1990,282,95.7,27.61,0.00011566000000000001
Mali,Potatoes,1990,282,95.7,27.61,0.0018000000000000002
Mali,Rice,1990,282,95.7,27.61,0.00014360000000000002
Mali,Paddy,1990,282,95.7,27.61,0.00014360000000000002
Mali,Sorghum,1990,282,95.7,27.61,6.571e-05
Mali,Soybeans,1990,282,95.7,27.61,0.00016667
